,customer_id,frequency,monetary,recency
433,25314849bf706df0e00da89ccff9bdc3,2,53.8,88
434,255ac312f5ceb97163ec60f0db2eee11,2,303.47,316
435,256b3e7a939dddf3e40608cac69e88c7,2,143.26,546
436,2571f41727577645737ff6b834e9043b,1,22.32,91
437,257a0a891aa05c945617ad8f097645bd,2,367.8,284
438,2587f2fbf466ff9e409952f2feba0005,2,108.99000000000001,57
439,25a1ad8a564d758f233c587cc657aa4b,2,445.89,156
440,25a560b9a6006157838aab1bdbd68624,4,67.6,556
441,25bd804c580bc1ee0c93d073fae09a84,2,98.1,300
442,25c88b7eff936d6a6fed64142b760035,2,441.28,92
443,25cac425f64ae1b78c60c2afae3ec384,2,108.75,274
444,25f24493ded5ebebc26a69b5db344e35,2,179.98,234
445,25f3cf83109f636d52d288fa4e797111,3,78.0,234
446,262e1f1e26e92e86375f86840b4ffd63,1,197.5,128
447,2642f11f7c5588a63213b5e67e8ad0a7,2,255.19,74
448,26a6e3e036636ef1d5636f98b66094cc,3,428.84000000000003,120
449,26a9b95058d46f1e6a685688355a1cdb,2,175.94,154
450,26ca20ff263502c115769540069e351f,1,39.1,359
451,26d1b63e9b8478f84f87188c4877049e,2,555.8,435
452,26e025af2347c3968f6a578f853a9da2,2,299.0,156
453,26f06401a5374fd3d26b6eed06af675f,2,221.9,223
454,2708339a3f5355f56983737d54fbce59,1,89.9,276
455,270c0ad2a232e4a10be51000bc69eb03,2,52.8,62
456,271d3cdd872021b1b6669ad93e8b856b,2,348.64,246
457,27259fad9054fce994a70f1d117bc402,2,256.3,327
458,272f0ffe236b0bf765e14f5a2b577a6b,2,297.9,76
459,27517ed34c0406fe07b3a806e33cbc10,2,144.9,365
460,2767f1bba0529fe3f48378c05ea40f0f,2,169.8,195
461,27d59fe7ff2ed894f826fd4a7e5466ea,2,69.8,223
462,27e86d2ae0db33b8d242c9251067d97e,2,85.89,460
463,27eecff5a6338f7c36c78ad05eacc575,2,511.0,62
464,280c34dc057ff9f3cd17360673d4b87c,2,115.7,274
465,281e1e72207e518c29b249a1361a775d,2,392.89,447
466,282d49fddab8e95a8673a2a90072cf5c,2,621.89,109
467,282dc4abbf2759fb9bb77217f5cd6c4c,2,249.89000000000001,316
468,2844216d0982f6ced6f8cb8c2ede4136,1,10.9,470
469,286d8f01f94a8061cef05c7c49efd8a9,2,98.99000000000001,269
470,2878289928927b75d078057c8d91405f,2,299.8,282
471,28989ef45087c96e5a4346e88216c2ba,2,589.6,634
472,289dcfbdf9ce2f94565a76800eb71157,2,204.5,335
473,28ad66c8baf13c85d2a936d0b06e73f6,2,125.4,296
474,28aea3e12549a3611bbd8d4e3310e4fa,2,194.0,133
475,28b506334071b7dfadd7bd023d9115c4,1,388.0,246
476,28c7e3fb75d7ce1e496dc539443b71da,2,259.97,446
477,28cfa4471fab15695744e57ce3036694,2,129.8,262
478,28da99e178f274876e3052c1740c6c87,2,36.8,412
479,28dd1607a5e16ed5458919c2afca6476,2,119.8,236
480,291d020953194db1b8578ff8d9959c62,2,280.0,136
481,2947c03745112e23dced5a2ab3f8c568,2,103.6,226
482,294e0922aa06792eea5094656727c0bd,2,339.89,515
483,295c05e81917928d76245e842748184d,2,248.97,133
484,297ec5afd18366f5ba27520cc4954151,3,1392.44,158
485,298c3e1a698283a45f1c94df3942bb3b,2,114.99,203
486,29ae9e23943929ef3f3951a883462955,1,129.0,180
487,29d72fba272ad06ed0b2ac6351da042f,2,239.9,148
488,29dc4aeff866d6a940c471a3ea4faef0,1,59.9,533
489,29f8e372b3b1d42ad2e00a0b976bfc34,2,441.35,170
490,2a17d0a71f5910d7207819f9ca9ec12b,2,118.30000000000001,74
491,2a34af7c4b1b83d78b14cf6b9c32c3b9,2,204.9,206
492,2a36404701b15c414647a2ec2102baba,2,314.0,100
493,2a3d4df1de5c9feee497328298916d41,2,204.8,293
494,2a3f4536e732a04cfad59b6e50c2e925,2,79.8,340
495,2a532e879c1278727d9d7001890cd333,2,174.39,266
496,2a7f837de6a1999e457b8e3c5619156f,2,93.97999999999999,77
497,2aba7239448982a76a0a79666419e3a3,2,151.8,270
498,2ac4312997e09e6770fd4c3d52adf77a,2,115.79,282
499,2ac6f6d09c75bb721defa2eb7a4f52a1,2,43.8,351
500,2ae3c67452283d5a0d30b32e0d33296e,2,70.0,262
501,2ae6a57dcdd2f1424598fc480cbf698a,2,385.7,241
502,2b0d2a4ffe3906cd18019c2463cfeee9,2,498.98,106
503,2b100d3737ff053e5003640064ee6ad8,2,78.89,357
504,2b161eaf4956b131691842e87b3c39c7,3,195.04000000000002,218
505,2b174670dbec666bbc68b6e2a4062740,2,297.84000000000003,464
506,2b19910e856b2ba3e7257e63a093a3df,2,184.0,386
507,2b4871f788b44ee004ec2c7fc7cd420b,2,255.85000000000002,351
508,2b4efa2bb0d9e62ee5e197cacd93c0d6,2,354.97,262
509,2b5c14b7e1a3d88ff7e0c46e15851f5f,2,74.98,457
510,2b5ffb4c42d26e466ad575ecce365aa2,2,115.9,187
511,2b6ce149982204423f4efac29701255a,2,591.0,283
512,2b775b75afa0be08220fb73a7e68df3b,2,93.99000000000001,352
513,2b952792a20f6076f6e7a9c6a27ade02,2,96.88000000000001,326
514,2b9bd15bf8e54b231c518790c55e5f92,2,99.8,127
515,2bd9d2f3cc5d99b1b3d9ff5acd81bd5e,2,71.9,345
516,2be5dce8b491a7bc6a65d6e91bf49812,2,124.47999999999999,54
517,2c14db46aee6245ff5a01f7f69544f73,1,134.9,198
518,2c3ed77b92cba1f5622b5ccaa1792b8b,1,329.9,263
519,2c45ab66a3dae52960147e76a35740ff,2,191.9,76
520,2c6a91479a7dc00d8c9d650d8dee88ca,2,368.9,274
521,2c961ee955abb3ac9a80babd54ed4156,2,130.9,263
522,2ca8ef8560c5cd0f9ddb65d1b1b51380,2,148.89,312
523,2ccc5d0620e07e3b54b83848c31a08fa,2,148.0,215
524,2cf396c9e24e7627ff042cccb209b9e6,2,379.98,394
525,2cff422ea56f68a1e1bdce4371b88d66,2,79.98,148
526,2d0aa39055b967248bf551e220b55f59,2,31.24,233
527,2d14556024f4bbe01f147576097c42fe,2,228.9,73
528,2d49eaf79111ff286fe657aadbed5a28,2,112.89,163
529,2d5e5796e7901464c00407e69739c6db,2,177.0,135
530,2d7a88002fb4c6073fbef4f59707a0e0,2,229.8,636
531,2d7c6bd64b139f0f40968dd19c629532,2,191.39,442
532,2dacd79aa5d1a86240b37b6c588de551,2,300.0,231
533,2dc7f51f05ba1b1a92608e45e55d1fe1,2,86.48,300
534,2dcbfb99d95c7ba6eb992a98627f45b8,2,225.88,318
535,2dd7f52683f631651a5d94056935e1e1,2,149.9,247
536,2ddaeeb8948d70423c3326843412fccf,2,128.0,117
537,2ddc001b620bd90d0f4378cfde1db887,3,400.35,196
538,2ddd50b61ee4a82b40033feecac1f863,1,71.97,366
539,2e08911037fe7ec67377711eee1fdbf3,2,310.2,230
540,2e0a2166aa23da2472c6a60c4af6f7a6,2,272.70000000000005,353
541,2e366b0c6451864364bab2e7917ca1bb,2,98.0,504
542,2e43e031f10de28e557c35ef668f9396,3,269.22,629
543,2e49a3bbeb76297ee0ff49df39c2456c,2,171.9,59
544,2e7c511f54e9d94776c606007d672a22,2,599.7,190
545,2e9399fc2fe209771a6f719e14bdb6fe,2,127.6,326
546,2ef9e79cf6bf3c0dac3b48c8dd46259e,2,87.8,169
547,2f118e666b41b76a61d8cdbbc19f7735,2,325.0,109
548,2f1ae2ed6bbc4661d04c271560570c54,2,84.89,200
549,2f293b442348c20d12aa4537bd3d7234,2,289.8,148
550,2f2f4b5a5700a5b108e6da7f0f5f5bb3,2,158.8,132
551,2f41863e0922b8d1fbb756691b5c315b,2,245.76000000000002,559
552,2f679a526d3b619beccc26a3d1435de4,2,127.89000000000001,318
553,2f7c8c8386941ce0ef458ca7ff304123,2,189.8,424
554,2f87ccd8d2d676d667a844ee5c6a17bd,2,362.0,273
555,2fa63db193ecb500d4058cae36026f8f,2,278.8,177
556,2fb6dae4fb3a2f917940978144362cd2,2,150.98,185
557,2fc5e667ccf2a1c87a798be23f1c920a,2,358.99,347
558,2fd07dc5dbae616986e00fb72e7a779b,2,183.8,164
559,2fe074ea3cc24b8fd57d29effc995f8b,2,979.89,320
560,2ff1b818fb048c44dc6629f013cceae6,2,237.8,439
561,301a6d74a3eb7cd8e3508a045b8fa2e1,2,554.0,420
562,30a81e307f19e822e7199139fe52b1b0,3,82.88,215
563,30b782a79466007756f170cb5bd6bbd8,2,113.46000000000001,79
564,30d2d6693d77801c2bcdfafbba202462,2,144.21,219
565,310647380793836bfa5b7b6b3f518423,3,262.88,364
566,3110339155d740dc64b31e1666952100,2,95.9,497
567,313febe2adc914a7cb3f6e903f8e13cf,2,97.58999999999999,65
568,314259ece6a9207c6fc02d925fc996b9,2,167.9,211
569,3158fc4f60ca92412de397461b64cee3,1,459.0,57
570,3170ebd8b32a5e2102c9d75e0a7f6d74,2,252.7,418
571,317f563ca3576550955f39a346b15be5,2,293.70000000000005,239
572,318b8659483e12e9cbe1e6550d97f9d9,2,599.8,595
573,319aed7fd576c317a96b55a991befb3e,2,49.98,207
574,31aa2034dc4b34b06487e22a53b4a07a,2,308.0,383
575,31bfa97f1ea0663a50ebc5c811ebdf4d,2,883.99,349
576,31d332d20895c5c0baefe55207a0fead,3,231.3,92
577,31d4b05ef830a7347b8f43640eb6511e,2,284.8,602
578,31d958dffbf0b744375b5ff0393e6fb3,2,187.9,392
579,31e0eb64c5eb715aab04433200ea4ed5,2,179.98,392
580,31e2e13cc64f2a3bd9dbde22bbad06b2,2,212.0,265
581,31f49e069c399db9c3a0bdf8653e4e8f,2,468.9,404
582,320e13a9e22b4e4cda8c17ed1c140ce0,1,41.8,316
583,322740034480eb5fe9d14398aee49d4b,2,479.79999999999995,196
584,323f8f14acb90e50f86f1885b6b53c6d,2,243.79000000000002,625
585,323ff9fd6b4a3edcdf3039e1fb213eb6,2,347.0,104
586,32539c368b3b9fa70283a7bce0f23909,2,57.98,238
587,325e19085f3017b73be3d9fd98a93301,2,98.0,624
588,326489271c23dd3128b4480220e5232a,2,616.99,155
589,3279712e1ea8d52462488b4fb9dd7014,2,173.67000000000002,152
590,327a01a6885ecfda06a3d5c50fb515c3,2,147.5,167
591,32b3af6c5548b794f1924e7dc83f9e00,2,210.0,90
592,32c3312cd5a2dddfdcbd359694cd7ae8,2,224.89,298
593,32cbbf7b9770feb67a514300686f5485,2,154.89,251
594,32e93651fbc6d641cffdc40c50d982a3,2,269.79,569
595,32ea3bdedab835c3aa6cb68ce66565ef,3,104.88999999999999,111
596,32fb60e2ce6a1f62eeccbc2d33046072,2,427.8,72
597,330fdaa06f93c0c6ffb4af7d79c1ef12,2,75.06,119
598,33176de67c05eeed870fd49f234387a0,3,1021.5,135
599,33416ee3d4fa56400ec814d7b24bde02,2,203.99,161
600,334293c291f43a6aa85020f8597a171f,2,247.65000000000003,376
601,334d0235ca6f2f09dd55804a26efe952,2,157.8,134
602,335be0ca4b7aa8578e364a76efd4da52,2,259.0,485
603,336421b86cc4259a58106da261e0e000,2,393.2,526
604,339c527109c4c03e8e09bd4b593dab5f,2,359.94,385
605,33aa371b7512b6a9fede4f231e212226,2,257.0,396
606,33aca86429de0f71ff7118b93bb09712,2,178.0,310
607,33b141e373b4f251b033f9ed33d6974d,2,182.4,170
608,33b239671c1c878914ed922a0dacd607,2,83.98,498
609,340d924858c395848c127b3e772b6bfd,2,212.87,230
610,3442a61b2d5bfd9d605d6943701ad650,2,1088.72,205
611,3443f8095ad309eebbdc8caa8b2bf936,2,143.9,491
612,345759b8cb3d30586551de1ca6905df0,2,929.8,106
613,345817899c325d8b41c9e88011a8ab43,2,90.8,217
614,346534c8088852932d947f4b8fea3959,2,464.89,448
615,346fce1712054d4339be023a27c38f13,2,92.3,233
616,34b0cd95480e55c2a701293a2b9671b3,3,263.63,50
617,34fbeb535f3ba8b34bb0f919b0ad36bb,2,64.98,241
618,3504bea0c72ad9e945b63f889702d2d4,2,131.9,302
619,3511aa3ff5fb9645041bf1875415142d,2,93.69999999999999,81
620,354004e1432bff6f9008ce0a5afd732a,1,172.33,406
621,355ae139c8a163fb77c065a2d1403ed9,2,279.8,526
622,3578707d5fbfaaad05a3862a179bf76d,2,178.79,261
623,35825208c1a9b2d7cccd2eee08d8cbc6,2,73.98,235
624,359bacb2b5c52b4287667a7bc6c7bc63,2,531.0,520
625,35b45b906d1450b3540dc96692f58583,2,337.84000000000003,111
626,35c62cb24d4c38a9d121fed1a43b2237,2,99.8,54
627,35de25c73544f00e8adde226a4d1bdcc,2,314.8,381
628,35e146c985a9cf989c91edb4c0c156fa,2,299.8,640
629,35e9d2caa31b87cc3d1ad10d72271140,2,69.99000000000001,463
630,35ecdf6858edc6427223b64804cf028e,5,393.86,200
631,362928c8cd61df2e6951751dffb4be85,2,439.6,358
632,3633902a0addd1ffc74cbc13d96da288,2,175.79,88
633,36445bb429c8bb13c3f8cd6794723647,2,125.98,519
634,3648f9e5f51f679ed24deff1f031a093,2,194.99,314
635,3660e33bc132658a08c234cc82e6d0cc,2,585.31,281
636,367f4686d7112d69feed92b02a1775ed,2,130.0,516
637,36be413fe0f4a74eee7b764e758730ed,2,179.8,320
638,36cfec707344b75d20e6c7ef583c3b8c,2,102.9,150
639,370cd3b09ea745fe047fd11db7430441,2,129.89000000000001,324
640,3724bfc68569cc4df876284536b8add9,2,549.8,415
641,3725c5b8c1cf5ee69158f66922a862c4,1,119.0,59
642,37266d5c6bf5cb0700372d16599a9b21,2,254.85,122
643,372b41e8faa2819e0b6346b16cdf402b,2,102.78,84
644,374fcbbfcf189ae177b2f955f9e74b3d,2,77.89,148
645,37545efd489b0b7c9aa20690f344271d,2,760.0,394
646,37669671d35808111ab0d229e546221f,2,223.89,173
647,377860a7242c2e503c926b76ab6e0a65,2,47.8,282
648,378c06babf08c70f32e748ac24ea33e0,2,65.2,274
649,3797de5ad80619a55a3c0a8a034f5ae6,1,536.0,285
650,379a5698aeca26ff55abca9bc7fcaa4f,2,155.7,231
651,37cc3e75e39bb11d75a1982ac0d07c17,2,69.9,600
652,37d0b647301742b1b17d627e4c10aeae,2,169.8,316
653,37d2d1ac62901f9a36cff32ca86c9337,2,139.8,266
654,37f2527bb624e379f72a742154fdb762,2,105.0,142
655,37f8e7062a53c1a0fca4f59f4c6b1429,2,134.0,366
656,382ad79426068e4ba6ed73491d4441cb,2,129.9,500
657,384d6654ad80e9f1426b7a4ef9e40997,2,368.68,211
658,3871b0ab0166a2f441fa762f5206cacc,2,309.79999999999995,402
659,387b38ebe598313ef56ef3df19b192af,2,67.0,85
660,388661387449408a9ab88ea55c9f1a0f,2,327.87,226
661,38dd3f4e8a4cc5e32dd0a4426a1961fa,2,79.8,413
662,38e74ef4e3bcf3019fd22b84649bf90d,2,139.0,464
663,39104edef5e46d7b8c61848cc95e6d97,3,96.48,381
664,394ac4de8f3acb14253c177f0e15bc58,4,618.26,63
665,39618678c9395910a7d675df2b0af941,2,228.08,87
666,397b44d5bb99eabf54ea9c2b41ebb905,4,1650.0,122
667,3991c84b618da2e02b44ba48aba925d1,2,49.94,245
668,399a2a06a7ddefb3b09460ba6a1bcf12,2,66.9,163
669,39ae2ab725be4a0db66896735a49dac7,2,109.97999999999999,464
670,39ce02a045b8e7b0329984df3109957b,2,98.0,385
671,39d28c99c5382bfc238c047203595443,2,25.8,331
672,39fff7cb5873a7116b02234bd1e6c6dc,2,106.30000000000001,167
673,3a131e6c88849b1d0b28020c3809ea29,2,154.4,346
674,3a2681b8e4c9f2171aaade5d578f2cb7,2,268.8,70
675,3a2d236fc85fdf338f179ca0cd725433,2,56.05,443
676,3a41ac64aa715256d81e129f02b451bf,2,71.8,96
677,3a43af6775cec872d9a3c80707eb3336,2,477.99,163
678,3a4acf4c4c97cc25075d29f8d29f405b,2,447.9,150
679,3a502a4d1e63887120fdc3b323224d70,2,129.51,343
680,3a5b0d10ee72cefb504df217532a4e6a,2,166.2,232
681,3a649b3c6b379a427fa6f4a5f646a43d,1,74.0,432
682,3a73ce6fc3b392e1ca609b5548418c36,2,208.97,267
683,3aa71d539bb760f054b280604391602a,2,124.99,319
684,3ae522de6b23a3699ef105d4c4b3b82d,2,53.989999999999995,379
685,3af90f255e824d1d53b3584a4e89ad58,2,165.0,160
686,3b6f5d22fb32e6ac2fbbb944b18cf1bb,2,201.98000000000002,450
687,3b80d2592c113d689c05232eb90db0ff,1,29.9,490
688,3b92b8617254e581d164b5d213d437a2,2,145.69,282
689,3b93b770a314d48d7f698a09cab03370,2,197.86,104
690,3bab949ef05da8e9b3cfd541b6af0ffd,3,669.9,493
691,3bcd0ddf751cb9542efe9f6299fad626,2,171.32,103
692,3be412c1321c061d6f85c5e41530ce2d,2,165.7,209
693,3bfda42ef722cb59c430e6be0b68628c,2,155.99,452
694,3c166bd80203dfb723ba32f64bedd87b,2,280.25,162
695,3c25f47ab68536a1d3d6b29b9c8b7e63,2,95.9,323
696,3c3dbbf3d36a7a4587efada79a3166cd,2,187.2,224
697,3c555d15cca5369965d1759ad9530a66,2,499.99,157
698,3c5e1130694632f44051b23fd86ad9e2,1,299.0,184
699,3c884190b71bbb36aab161465ff1d2c7,2,93.5,242
700,3cd4207d6ce944798257ac5953640a40,2,139.99,205
701,3d4cd13fd525234c1c4a2304fbe769e0,2,169.8,309
702,3d4f12dece1264e5d6321f1b7f003336,2,41.72,54
703,3d50a44231c2a153219cef76ee3e445d,2,298.58000000000004,237
704,3d71bc3ae0c9f857ffe17636e0d59aab,2,65.98,495
705,3d740e7cbf7e5b18027f204bd01b0be4,2,85.69999999999999,431
706,3d75cbf8643a1c15723adb850fb5f928,2,103.49000000000001,228
707,3d93772915efa454a89bf52047b0b285,2,285.69,104
708,3daa1c97a3155484f70c88b19c90dfb5,2,695.0,91
709,3db6e5afa8e8178a29afc729855315e2,3,719.6999999999999,327
710,3de0c9303f39b7ccfe69ca11aee19cc6,3,674.89,175
711,3df4912077693dc7933267da9542825c,2,211.94,248
712,3e3d56f9737c010ccb5b67c601a18b53,2,185.79000000000002,78
713,3e43e6105506432c953e165fb2acf44c,9,1000.85,232
714,3e47025034c5a31cff56168ac0519f1f,2,59.97,182
715,3e5306add1209e5ba184092dd1587282,3,160.79,279
716,3e5dd5efb71f831fffee3735c9e41e87,2,142.8,246
717,3e6658866cc636c1762c080ed56f44e6,2,185.9,212
718,3e7bb77746c1489704b3e041860dfb6d,2,108.9,115
719,3ea4185126195c34ed9949d8e406d570,3,755.9,91
720,3ec83b54e0afb70def9480cd6b9097f7,2,1349.46,232
721,3edcab192482e9871c17b34cf98c3996,2,235.60000000000002,74
722,3f00548d480f59bdac5e1ad8a68dcfe1,2,203.9,275
723,3f1ae9854823f7c0a8027bd994b2ce64,2,279.6,197
724,3f36fa15a16c4850992aa0f33561906e,2,153.95,503
725,3f5534bf8c9378ee05b7dd684cb20e8a,2,113.98,344
726,3f6ac9a49767899814866524054ba779,2,163.25,558
727,3fc38da1985b9e820504f0ad51abc8d1,1,24.9,437
728,3fdc39171d444e1a1cd4da98ac2e4adb,2,379.65,189
729,3fe3e628c6c7a15ae96416826a4c5952,2,368.99,60
730,3ff874206f1d7d1e3ffe12bc9c88c27c,2,88.9,78
731,4011b7579e894fa929d2de97b4928f41,1,389.0,223
732,4041baa51d9eae8f5955ccd4f02bb044,1,47.25,518
733,4046cc9e4828038b58ee191e1f713466,2,191.97,129
734,4067ba7df47a2bcb753ae5f7530fc7cc,2,149.8,505
735,40730ca1af9742bd0bdbcef270ff4c76,2,149.1,323
736,407a6773db6e845737d04a6e27e653b4,2,206.0,395
737,408aee96c75632a92e5079eee61da399,2,384.99,118
738,408b1dc1bf28c3245e5eca9097e14b9f,2,83.58,238
739,4092bf290aa60e4f2d4a0dcc2f38c954,2,529.79,114
740,409379e6e577c89589dade402e6c2522,2,299.7,230
741,409fffcdaf4d0eb689458f1df6b2c240,2,370.87,272
742,40aa675201863fe2a78cc40c3ab74609,1,23.99,426
743,40f4b191d404a10a6039af0b26dd62c7,1,50.9,634
744,410a0462acba9ae869f84450fae8a4ea,2,255.25,141
745,4127cb95c20254485869d698037a3dfd,2,115.69999999999999,495
746,41348c09a551501117e31f8a4149950c,2,255.8,309
747,413c048b3543f926f2e486c53de5123f,1,89.9,248
748,415b073d153528fa1ed35a42e39945da,2,71.2,109
749,417021b1b4553c55daa22f17dbf37cdc,2,179.7,200
750,4186b96df8197e7b4982a751c1dde3b6,2,39.38,62
751,418ee6e3b8f19158d67d5039f19783b9,2,52.0,520
752,4191bcfd448dc07138d2951ea4d10008,2,145.8,345
753,41b3ab6b1f95cbd2afb361e852a56917,2,100.0,399
754,41b4af321ed477242aebe74652fd8219,2,177.6,128
755,41d57ab847e5ccbe403f46b07ee577d6,2,131.9,51
756,4220ae19dee604e8c1dddccd4e535502,2,36.18,159
757,42398dee8f2098eec5579129cc1a6f5e,2,271.0,323
758,423d40b193638955a782839886648464,2,917.9,71
759,425634deb94b1080fc7d283f3a644941,2,93.97999999999999,369
760,426a9c4b189f4342ea12e7cc9d48a883,1,34.72,196
761,4291db0da71914754618cd789aebcd56,2,550.5699999999999,77
762,429de3d8004cbe46652a0e069fc545e3,2,44.98,265
763,42befda568ea0df110b6cec63c233bea,2,210.9,208
764,4307ca57b237ef2790e2a99ebcf3c7db,2,296.78000000000003,254
765,43255e3df6cda368809baa2fc72872c8,2,92.80000000000001,249
766,432aa6200ee9673be90863a912dc91dc,2,93.0,218
767,434825743a3426c100c479f571816a81,2,50.8,456
768,4377c22228de511d013c6a7560d58a2d,2,210.0,319
769,439624e26bc73309799fd718773bdb8a,2,118.88999999999999,317
770,43c73f9043398f0dd2163fc5f825e61a,2,209.89000000000001,342
771,43dce1c46f91f3cd233905d0a8b19153,2,175.84,225
772,43f9d5ace80c6d3c5c09544bc2fa8484,2,84.0,309
773,4440347c82849cd13be225a1cafba6ba,2,75.8,222
774,444afd392665f1cc1f3b65ec48063735,2,143.8,238
775,4473c7b8da89833fc08fcd3443faea81,2,33.8,245
776,44a22a3351d7f1bb3d337d1be11b41fb,2,101.98,304
777,44adda057b51a700d1e287783b02516e,2,633.99,157
778,44b49176f1aca9533b67f3eedab0b2de,2,139.89,113
779,44b6bbfea26596437062a38c8e6bcec1,2,207.88,512
780,44bd7571a7dad968306f7776bd5a5745,2,192.4,240
781,44dbd08cc06662e0ca8ac504aac75f18,2,409.70000000000005,178
782,44e64b7162915525578f601e73e72b16,2,54.25,177
783,44ed2c2de63bfe22f6596547584d7372,2,94.0,396
784,453c2895f29b6d9a47f8cb48e00b024b,2,136.25,181
785,455b49402053f170c64a3ae7fced73d4,2,188.9,242
786,455c17b35969ca198c17f2fc9e8eba1b,3,608.0,221
787,456f6d64ecda1b968375d3a68eabfb5c,2,928.99,99
788,4577881f7a6c10d8eb6bd7f7a82ffa86,2,836.9,90
789,459759c02362af7a218dd2fe035b3c07,2,652.9,427
790,45ca4053806ecd0f595c633184e0ff61,2,848.0,182
791,45cfc55a4d5073c50be858369454fc0e,2,302.9,179
792,45df9d71b80f651fcfd26763eebd027a,2,169.8,320
793,46014217dceae9154e4f85ae292bc9d0,2,91.99,90
794,4644f1b187e390a08b4c66fb16c91364,2,900.0,215
795,46450c74a0d8c5ca9395da1daac6c120,1,3109.99,85
796,4658b26bcea972ed0b86a5f8c61718be,2,551.79,129
797,4666e7be827bb14bf746a56f740e62c5,2,121.97999999999999,514
798,4681829483318507ed55682649de6571,2,659.6,260
799,46958f708ade6b6a88b2e5aca1e66de5,3,107.69999999999999,413
800,46b061196b47dfe9318d38bab6a40ee7,2,179.89000000000001,277
801,46da36c3df7118852b770394d1ba2be5,2,94.8,74
802,46ed126bcf1df6e195dbc63d7c320983,2,229.8,57
803,4702945c3b363dd3a5d1cbe913cc95d2,2,60.699999999999996,371
804,4702ba5faa8283e0f6b6a545cdaf8a9f,2,219.0,71
805,4711348768db55c57a67aba080ead566,2,1368.99,132
806,473d9165586cfc6708841d07adf6c020,2,549.14,154
807,47544c4d42f988172faedb4b05231671,2,129.7,136
808,4754e3b66497719a91b36268ed9c5718,2,822.25,313
809,4755e6cf97a25760ab159e0457c84a29,2,161.70000000000002,118
810,4757b4d81eaab4d270e585126410dc5c,2,69.8,534
811,475cab480951109dec3ad6f770167fa5,2,149.29,443
812,475d4eb16efe698064c2966acd62584c,2,117.63,210
813,477f7f182e8da105ba6713c0d5a24f15,2,239.86,602
814,479085be6190cd4a8e610b4fcce5f29c,2,157.4,453
815,47a71b49f98984efd3c62cb213f977e8,2,119.8,346
816,47c1a3033b8b77b3ab6e109eb4d5fdf3,6,836.6,266
817,47c89a36acb8a73127ec91d0542289b5,2,124.8,165
818,481060b29de0e9b3d7f4b2991cfb0767,2,276.99,152
819,4820f42c8203dcad5d2c17cf363048b0,2,288.9,285
820,4827d6a02f010b9505e4af04c7fac522,2,75.8,116
821,4837d18df7cb3d4baf1a3959d0244554,2,104.0,70
822,483b26e1bf0f4797e5512d8849d90835,1,59.99,557
823,485b849ef839f0f401da8bfdc7ac2781,2,126.59,276
824,48625b68a29dcfc3aba4b5147e0625aa,2,328.9,254
825,487b72af97cd4e1dcdfae25627f3ea8a,2,679.8,313
826,4897a3c64a635a703a71dd2d9189bffa,2,386.81,383
827,48fd7dec70f2b104a1d5e8c5c639102b,2,117.72,410
828,49257d143ec6384f53a6648062252966,2,144.9,213
829,494e887fef923d79982b3c0e1ab49cdd,2,445.19,80
830,495fe7ae31686381c8145b2936e761dc,2,249.99,73
831,4962136f755981b83b03f476e66eea7d,2,145.1,340
832,4985c6f86aaf1460d9b6fdc74465a5a5,2,220.64,76
833,49afeec74ee36fc6e5582ccd16111a14,2,362.9,334
834,49bf911a5666e781425b4fe91495454d,2,255.0,317
835,49c6b1ee895e59043bcd5e2135f08355,2,158.9,145
836,49cee01774f85ef576192e1038cf9cc6,2,177.0,407
837,49d1599dd80dedc213037342bbe43fd7,2,80.59,304
838,49d602890c664bcee124fa70e94d9fb1,2,46.6,307
839,49e6749fd8bf4a9218457eb19a92e200,2,418.89,316
840,49eb3e27a6fc361609658d710948cef7,2,150.9,158
841,4a2ef0b951aa7bdda04470d961d5e755,2,111.37,374
842,4a433c62dfda8104d295307e855c82a7,2,238.43,216
843,4a6ccb379c9e5062ad3ce2324222fbf3,2,27.3,203
844,4a875173bfb6a79bc80ade998b70132e,1,58.9,338
845,4ad4d9be004941fb8e0ffd31ddbf1f3c,2,75.9,93
846,4b1141303289a23d05776bd25076c2fd,1,89.99,278
847,4b384b778ebc0449d0244902bfce7beb,2,137.3,332
848,4b8b7bf8d90bd492c7a61ec3ce264a0a,2,177.64999999999998,213
849,4b979b432abe14a88cd0cde893952677,2,239.6,378
850,4b9c1e46a59a75a9af94bc7e355b97a0,1,74.9,365
851,4badd97df3e4ad6d64508b5c25d4dca9,2,297.9,186
852,4bbaf6f7a10a7e26a8777aa5cb6d5864,3,420.66,214
853,4bbba2a307995c25e9d635cc1a9700d0,2,304.9,325
854,4be8154b42b4593fae17f1b2cb375615,1,12.9,260
855,4bf3d072dcf303280e82dc697b516c6f,2,96.49000000000001,307
856,4c0bac678bfb8ff0becd5b393b45a884,2,797.59,285
857,4c112bdeac93a04155c340b65b35c232,2,50.699999999999996,498
858,4c116f8ddec984371284ab7bc860001a,2,39.98,449
859,4c3d123168c78dcca6cde5a7274430a5,2,25.0,492
860,4c45ebf94ecf4107850d91bc326851c3,2,459.0,408
861,4c4b5dc90eb4e33188153ca3e7999f92,2,1159.98,192
862,4c5200f7d135c94fcd304cdd0af9837a,2,569.7,169
863,4c5ae17e8984ca0916543b159eac0f2c,2,530.0,423
864,4c93744516667ad3b8f1fb645a3116a4,2,506.52,367
